Pregadio， Fabrizio,玄英
Preker， Simon Hendrik,博西蒙
Protass， Jason Avi,蒲傑聖
Prüch， Margarete,羅梅
Průšek， Jaroslav,普實克
Ptak， Roderich,普塔克
Puente-Ballesteros， Beatriz,白雅詩
Puett， Michael,普鳴
Pulleyblank， Edwin G.,蒲立本
Purtle， Jennifer,裴珍妮
Pušić， Radosav,普西奇
Puska， Susan,蒲淑蘭
Pye， Lucian Wilmot,白魯恂
,
Q,
Qian， June Xiaojun,錢小軍
Qian， Nanxiu,錢南秀
Qin， Guoshuai,秦國帥
Qin， Julia Ya,秦婭
Qin， Lei,秦蕾
Queen， Sarah A.,桂思卓
,
R,
Rabut， Isabelle,何碧玉
Rachewiltz， Igor de,羅依果
Radich， Michael,何書群
Raft， David Zebulon,雷之波
Rahav， Shakhar,夏海
Rahmann， Rudolph,雷冕
Raibaud， Martine,海博
Rankin， Mary B.,冉玫鑠
Raphals， Lisa A.,瑞麗
Rapoport， Olga,郭靜云
Rawnsley， Ming-Yeh T.,蔡明燁
Rawski， Evelyn S.,羅友枝
Rawson， Jessica,羅森
Raz， Gil,李福
Rea， Christopher G.,雷勤風
Read， Benjamin L.,芮傑明
Reardon， Lawrence C.,李道明
Rebull， Anne,安妮
Reed， Christopher A.,芮哲非
Rees， Helen,李海倫
Reich， Aaron Kenna,冉安仁
Reichelt， Karl Ludvig,艾香德
Reichwein， Adolf,利奇溫
Reid， Gilbert,李佳白
Reifler， Erwin,羅逸民
Reilly， Michael,麥瑞禮
Reischauer， Edwin Oldfather,賴世和
Reiter， Florian C.,常志靜
Relinque Eleta， Alicia,雷琳克
Relyea， Scott,李皓同
Rémusat， Jean Pierre Abel,雷暮沙
Renn， Jürgen,雷恩
Rexroth， Kenneth,王紅公
Reyes， Vicente Jr. Chua,雷文森
Reynolds， Douglas R.,任達
Rhoads， Edward,路康樂
Rhode， Grant F.,駱格德
Rhyden， Edmund,雷敦和
Riboud， Pénélope,黎北嵐
Ricci， Matteo,利瑪竇
Rich， Timothy,芮宗泰
Richardson， Kurt Anders,李克德
Richey， Jeffrey,利傑智
Richter， Antje,李安琪
Richter， Jiagu,項佳谷
Richter， Matthias L.,李孟濤
Rickett， Adele A.,李又安／李幼安
Rickett， W. Allyn,李克
Riddle， Ronald,李斗
Riegel， Jeffrey K.,王安國
Riemenschnitter， Andrea,洪安瑞
Riep， Steven L.,饒博榮
Riftin， Boris,李褔清
Rigger， Shelley,任雪麗
Ringmar， Erik,林瑞谷
Ristivojević， Dušica,杜鵑華
Ritter， Jürgen,周裕耕
Roberts， Moss,羅慕士
Robertson， Maureen,雷麥倫
Robinet， Isabelle,賀碧來
Robinson， David M.,魯大維
Robinson， Douglas,羅德恪
Robson， James,羅柏松
Rockhill， William W.,柔克義
Roddy， Stephen,斯定文
Roelcke， Silvia,羅溪薇
Roetz， Heiner,羅哲海
Rofel， Lisa,羅麗莎
Rogaski， Ruth,羅芙芸
Rogers， Donald,羅紹唐
Rogers， Roy Anthony,永健
Rohsenow， John,羅聖豪
Rojas， Carlos,羅鵬
Rolston， David L.,陸大偉
Rom， Avital,艾葦婷
Romano， Roselyn Hsueh,薛媖月
Romberg， Alan,容安瀾
Rong， Xue Lan,戎雪蘭
Ropp， Paul S.,羅溥洛
Rösch， Petra,石翠
Rosemont， Henry,羅思文
Rosen， Stanley,駱思典
Rošker， Jana,羅亞娜
Rosner， Erhard,羅斯納
Ross， Claudia,羅雲
Ross， Robert,陸伯彬
Roth， Harold D.,羅浩
Rousselle， Erwin,魯雅文
Rowe， David N.,饒大衛
Rowe， William T.,羅威廉
Roy， David T.,芮效衛
Rozelle， Scott,羅思高
Ruan， Danqing,阮丹青
Ruan， Fangfu,阮芳賦
Rubinstein， Murray A.,張格物
Rudakowska， Anna,安娜
Rudelson， Justin,陸德生
Rudolph， Jennifer M.,何漢威
Ruf， Gregory A.,葛瑞峰
Rühl， Theo,盧華民
Ruitenbeek， Klaas,魯克斯
Rule， Paul,魯保祿
Rusk， Bruce,阮思德
Russell， Terence C.,羅德仁
Russell， Yves,晨光
Ryckmans， Pierre,李克曼
Ryden， Edmund,雷敦龢
Rysakova， Polina,包麗娜
Ryu， Yongwook,柳墉昱
Ryzhenkov， Semen,壘謝苗
Rzanna， Ewa,秋玖壹
,
S,
Sabattini， Elisa,艾麗沙
Saeki， P.Y.,佐伯好郎
Sagart， Laurent,沙加爾
Sahoo， Sudhasmita,向禾
Saich， Anthony J.,賽奇
Sailer， Randolph C.,夏仁德
Saito， Asako,齊藤朝子
Saje， Mitja,薩米加
Sakai， Tadao,酒井忠夫
Salguero， Pierce,古尚行
Salmon， Claudine,蘇爾夢
Sanchez， Alejandro Penataro,彭艾龍
Sanchez Romera， Alfonso,艾符
Sandel， Michael,桑代爾
Sanderovitch， Sharon,桑雅如
Sanders， Graham,孫廣仁
Sanders， Robert,沈德思
Sanft， Charles,陳力強
Sangren， P. Steven,桑高仁，桑格瑞
Santangelo， Paolo,史華羅
Santos， Goncalo D.,江紹龍
Sapio， Flora,孫曉
Sargent， Stuart,薩進德
Sasaki， Fumiko,佐佐木文子
Saso， Michael,蘇海涵
Sato， Ken'ichi,佐藤健一
Sato， Masayuki,佐藤將之
Saunders， Phillip C.,孫飛
Saussy， Haun,蘇源熙
Scalapino， Robert Anthony,施樂伯
Scarin， Jacopo,甘雪松
Scarpari， Maurizio,司馬儒
Schaberg， David,史嘉柏
Schaefer， William,謝牧
Schäfer， Dagmar,薛鳳
Schafer， Edward H.,薛愛華
Schak， David C.,沙學漢
Scharping， Thomas,沙爾平
Schein， Louisa,路易莎
Schell， Orville,夏偉
Schemmel， Matthias,馬深孟
Scheuer， Stephan,薛士帆
Schierlitz， Ernst,謝禮士
Schilling， Dennis,謝林德
Schillinger， Nicholas,石韜
Schiltz， Eugene,奚德榮
Schimmelpfennig， Michael,白馬
Schindelin， Cornelia,沈孟坤雅
Schinköthe， Ailika,許艾莉
Schipper， Kristofer Marinus,施舟人
Schirokauer， Conrad,謝康倫
Schlegel， Gustave,施列格／施古達
Schlepp， Wayne,施文林
Schlesinger， Jonathan,謝健
Schlüter， Morten,施呂特
Schmalzer， Sigrid,舒喜樂
Schmid， Neil,史密德 / 史瀚文
Schmidt， Jerry D.,施吉瑞
Schmidt， Stephan,施益堅
Schmidt-Glintzer， Helwig,施寒微
Schneewind， Sarah,施珊珊
Schneider， Axel,施耐德
Schneider， Florian,石若劍
Schnell， Welf H.,維快
Schoenhals， Martin,馬丁
Schonebaum， Andrew D.,宋安德
Schoppa， R. Keith,蕭邦奇
Schottenhammer， Angela,蕭婷
Schram， Stuart,施拉姆
Schreiber， Gerhard,石眉鳴
Schroeder， William,許志偉
Schubert， Gunter,舒耕德
Schuessler， Axel,許思萊
Schultz， William,舒威霖
Schulz， Larry J.,舒來瑞
Schumann， Matthias,潘悉然
Schuster， Carl,舒斯特
Schwabe， Wolfgang,施維禮
Schwarcz， Vera,舒衡哲
Schwartz， Adam Craig,史亞當
Schwartz， Benjamin I.,史華慈
Schwarz， Henry G.,烏偉君
Schwermann， Christian,史克禮
Scobell， Andrew,施道安
Scott， Gregory Adam,史瑞戈
Scruggs， Bert M.,古芃
Sedo， Tim,司徒鼎
See， Kok Fong,徐國鋒
Segal， Adam,史國力
Seidel， Anna K.,索安
Seiffert， Gregory,司戈銳
Seiwert， Hubert,蘇為德
Sela， Ori,石敖睿
Selden， Mark,塞爾登
Semelj， Téa,沙德亞
Sen， Tansen,沈丹森
Sena， David,孫大衛
Senger， Harro von,勝雅律
Senz， Anja,森茨
Seo， Tatsuhiko,妹尾達彥
Seow， Victor,蕭建業
Serfass， David,馮大偉
Sernelj， Tea,沙德亞
Serruys， Henry,司律思
Serruys， Paul L.M.,司禮義
Seta， Gabriele de,胡子哥
Shadick， Harold,謝迪克
Shahar， Meir,夏維明
Shambaugh， David,沈大偉
Shang， Wei,商偉
Shao， Baoqing,邵寶慶
Shao， Dan,邵丹
Shao， Dongfang,邵東方
Shao， Qin,邵勤
Shapiro， Roman,羅子毅
Sharf， Robert H.,夏富
Sharp， William,夏威廉
Shaughnessy， Edward L.,夏含夷
Shaw， Carl,蕭高彥
Shaw， Shih-Lung,蕭世倫
Sheehan， Brett,史瀚渤
Shek， Richard,謝克
Shelach， Gideon,吉迪
Shen， Bin,申斌
Shen， Chien-shih,沈兼士
Shen， Grace,沈德容
Shen， Grant Guangren,沈廣仁
Shen， Hsin-fu,沈信甫
Shen， Jing,沈靜
Shen， Kuiyi,沈揆一
Shen， Vincent,沈清松
Shen， Xiao-nan Susan,沈曉南
Shen， Yang,沈陽
Shen， Yeh-Ying,沈曄瀅
Shen， Zhijia,沈志佳
Sheng， Michael,盛慕真
Sheng， Yang,盛洋
Shepherd， John R.,邵式柏
Shernuk， Kyle,余仁強
Shi， Dingxu,石定栩
Shi， Huifeng,釋慧峰
Shi， Juewei,釋覺瑋
Shi， Ping,時平
Shi， Tao,石濤
Shi， Tianjian,史天健
Shi， Yaohua,史耀華
Shi， Yuzhi,石毓智
Shiba， Yoshinobu,斯波義信
Shields， Anna M.,田安
Shiga， Ichiko,志賀市子
Shih， Chih-yu,石之瑜
Shih， Chuan-kang,施傳剛
Shih， Chung-wen,時鍾雯
Shih， Fang-Long,施芳瓏
Shih， Jerome,史仁仲
Shih， Kuang-sheng,石光生
Shih， Shu-mei,史書美
Shih， Victor,史宗瀚
Shih， Vincent Yu-chung,施友忠
Shih， Wan-shun,石婉舜
Shimono， Hisako,下野壽子
Shin， Leo K.,單國鉞
Shinno， Reiko,秦玲子
Shinohara， Koichi,篠原亨一
Shirk， Susan L.,謝淑麗
Shirokogoroff， Sergei M.,史祿國
Shive， Glenn,夏龍
Shmushko， Kai,凱開心
Shu， Xiaoling,舒曉靈
Shu， Yue,舒悅
Shue， Vivienne,許慧文
Shulman， Frank,蘇文
Shun， Kwong-loi,信廣來
Shutz， Joe Travis,孫冬子
Shyu， L. N.,徐乃力
Siah， Poh Chua,謝保泉
Siaw， Yan Li,蕭晏麗
Sickman， Laurence,席克門
Sicular， Terry,史泰麗
Sieber， Patricia,夏頌
Sigurdsson， Geir,歌爾
Sih， Paul K.T.,薛光前
Sik， Hin Hung,釋衍空
Silbergeld， Jerome,謝伯柯
Silvio， Teri J.,司黛蕊
Sim， Kok Meng,沈國明
Simmons， Richard VanNess,史皓元
Simon， Karla,奚文雅
Simon， Scott,史國良
Simon， Walter,西門華德
Sing， Ming,成名
Singh， Prashant Kumar,辛柏山
Sirén， Osvald,喜龍仁
Siu， Helen,蕭鳳霞
Sivin， Nathan,席文
Skeel， Desmond,戴希夢
Skerratt， Brian,施開揚
Skinner， G. William,施堅雅
Skonicki， Doug,侯道儒
Skosey， Laura A.,郭錦
Škultéty， Radovan,雷多聞
Slingerland， Edward,森舸瀾
Sloboda， Michael,沈嘉仁
Slobodník， Martin,馬文博
Słupski， Zbigniew,史羅甫
Smart， Alan,邱寶玲
Smith， Arthur H.,明恩溥
Smith， F. Porter,史博德
Smith， Kidder,蘇德愷
Smith， Paul J.,史樂民
Smith， Richard Joseph,司馬富
Smyer Yu， Dan,郁丹
So， Alvin,蘇耀昌
So， Bennis Wai Yip,蘇偉業
So， Billy,蘇基朗
So， Francis K.H,蘇其康
So， Jenny F.,蘇芳淑
So， Kee Long,蘇基朗
So， Kai-Ho,蘇啟豪
So， Kwan-wai,蘇均煒
Soe， Valerie,蘇杏娟
Soffel， Christian,蘇費翔
Soh， Hooi Ling,蘇慧玲
Soh， Or Kan,蘇湖港
Soh， Wei Nee,蘇偉妮
Soldani， Jerôme,吳傑弘
Solinger， Dorothy J.,蘇黛瑞
Solonin， Kirill,索羅寧
Sommer， Deborah A.,司馬黛蘭
Sommer， Matthew H.,蘇成捷
Sommers， Scott,張夏石
Song， Gang,宋剛
Song， Geng,宋耕
Song， Jaeyoon,宋在倫
Song， Kue-Jin,宋圭振
Song， L.M.,宋麗梅
Song， Lianyi,宋連誼
Song， Lina,宋麗娜
Song， Ming-wei,宋明煒
Song， Weijie,宋偉傑
Song， Yongyi,宋永毅
Song， Young-bae,宋榮培
Soo， Khin Wah,蘇慶華
Soong， Stephen C.,宋淇
Soothill， Lucy,蘇路熙
Soothill， William E.,蘇慧廉
Sorokin， Vladislav,索羅金
Sovik， Arne Benjamin,魏德光
Soymié， Michel,蘇遠鳴
Spence， Jonathan Dermot,史景遷
Spengler， Tilman,史迪曼
Spiegel， Walter,史壁戈
Spiro， Audrey,司白樂
Sprenger， Arnold,孫志文
Sproule， John,約翰思
Srisupha， Ruchhira,劉麗君
St. André， James,沈安德
Staack， Thies,史達
Staël-Holstein， Alexander von,鋼和泰
Standaert， Nicolas,鍾鳴旦
Standen， Naomi,史懷梅
Stanford， James N.,史傑明
Stange， Hans O.H.,斯坦格
Stanley-Baker， Michael,徐源
Stapleton， Kristin,司昆侖
Starr， Chloë,司馬懿
Starr， Don,司馬麟
Stein， Rolf A.,石泰安
Steinen， Diether von den,石坦安
Steinfeld， Edward,史坦非
Steinhardt， Nancy,夏南悉
Steininger， Hans,石泰安
Steinmüller， Hans,石漢
Stenberg， Joshua Sidney,石峻山
Sterckx， Roël,胡司德
Sterk， Darryl,石岱崙
Stevens， Catherine,石清照
Stevenson， Mark,史麻稞
Stewart， Spencer,邵學儒
Stimson， Hugh M.,司徒修
Stockmann， Daniela,施達妮
Stokes， Mark,石明凱
Stoll， C. Todd,沈明文
Stolojan-Filipesco， Vladimir,古蔚明
Storm， Kerstin,施可婷
Štovičková， Danuška,石丹妮
Strand， David,史謙德
Strassberg， Richard E.,宣立敦
Straub， Reinhard,胡若安
Strauss， Julia,朱莉
Streiter， Oliver,奧利華
Strickmann， Michel,司馬虛
Strob， Anna,萬婷
Struve， Lynn,司徒琳
Stuebel， H.,史圖博
Stumpfeldt， Hans,司徒漢
Sturgeon， Donald,德龍
Sturgeon， Roy,羅義
Sturman， Peter,石慢
Sue， Tuohy,蘇獨玉
Sueki， Fumihiko,末木文美士
Suen， Lik,宣力
Suettinger， Robert,蘇葆立
Sugaya， Fuminori,菅谷文則
Suhadolnik， Nataša Vampelj,娜塔莎
Sukhu， Gopal,蘇古柏/夏克胡
Suleski， Ronald,薛龍
Sullivan， Jonathan,蘇利文
Sullivan， Michael,蘇利文
Sun， Anna,孫笑冬
Sun， Cecile Chu-Chin,孫築瑾
Sun， Chao-fen,孫朝奮
Sun， Chung-Hsing,孫中興
Sun， Dajin,孫大進
Sun， Ivan Y.,孫懿賢
Sun， Jingtao,孫景濤
Sun， Kang-i / Kang-i Sun Chang,孫康宜
Sun， Ken Chih-yan,孫志硯
Sun， Lin,孫琳
Sun， Mei,孫玫
Sun， Tao,孫濤
Sun， Warren,孫萬國
Sun， Wen,孫雯
Sun， William Huizhu,孫惠柱
Sun， Xuyi,孫旭義
Sun， Yan,孫雁
Sun， Yan,孫岩
Sun， Yanfei,孫硯菲
Sung， Hou-mei,宋后楣
Sung， Wen-Ti,宋文笛
Suprajitno， Stefanus,林鴻安
Surio， Victoire,阮如意
Sutter， Robert,沙特
Sutton， Donald S.,蘇堂棟
Svarverud， Rune,魯納
Svensson， Ma-Li,馬瑮
Svensson Ekström， Martin,象川马丁
Swaine， Michael,史文
Swartz， Wendy,田菱
Swaspitchayaskun， Jiranuwat,何展傑
Swatek， Catherine,史愷悌
Swietek， Ewa,姚翠玥
Swingle， Walter T.,施永格 / 施永高
Swope， Kenneth,石康
Sze-Lorrain， Fiona,施羅琳
Szentesi， Ambrus Gabor,佳博
Szeto， Mirana May,司徒薇
Szymczyński， Tomasz Rafał,沈唐民
Szonyi， Michael,宋怡明
,
T,
Tähtinen， Tero-Petteri,空山
Tai， James H.Y.,戴浩一
Tai， Michael,戴賢將
Takano， Minoru,高野実
Takashiba， Asako,高芝麻子
Takashima， Ken-ichi,高嶋謙一
Tam， Kwok-kan,譚國根
Tam， Wai Lun,譚偉倫
Tamaki， Mitsuko,玉置充子
Tan， Alexander C.,陳永褔
Tan， Aoshuang,譚傲霜
Tan， Chang-kwo,譚昌國
Tan， Chee-Beng,陳志明
Tan， Chung,譚中
Tan， Geok Chin Ivy,陳玉貞
Tan， Li hai,譚力海
Tan， Liok Ee,陳綠漪
Tan， Sooi Beng,陳瑞明
Tan， Teng Phee,陳丁輝
Tan， Tian Yuan,陳靝沅
Tan， Wen Nee,陳雯妮
Tan， Wooi Yee,陳韋亦
Tan， Ying Jia,陳穎佳
Tan， Yun-shan,譚云山
Tang， Anthony Matthew,唐宗明
Tang， Denise Tse-Shang,鄧芝珊
Tang， Jonathan Ming-en,湯銘恩
Tang， Kuo-yang,湯國揚
Tang， Peter Sheng-hao,唐盛鎬
Tang， Siufu,鄧小虎
Tang， Wenfang,唐文方
Tang， Xiaobing,唐小兵
Tao， Demin,陶德民
Tao， Hongyin,陶紅印
Tao，Jing-shen,陶晉生
Tapp， Nicholas,王富文
Tarocco， Francesca,樂羽音
Tay， William,鄭樹森
Taylor， Jeremy,戴杰銘
Taylor， Romeyn,戴樂
Tcheng， Ki-Tong,陳季同
Teiser， Stephen F.,太史文
Teiwes， Frederick C.,泰偉斯
Templeman， Kharis,祁凱立
Teng， Chung-Chian,鄧中堅
Teng， Emma J.,鄧津華
Teng， Jianhui,滕建輝
Teng， Shou-Hsin,鄧守信
Teng， Ssu-yu,鄧嗣禹
Teng， Weijen,鄧偉仁
Teoh， Karen May-Shen,張美嫻
Terrill， Ross,譚若思
Tertitski， Konstantin,郭杰
Testerman， Nicolas N.,邰立楷
Thai， Philip,蔡駿治
Tham， Shiao Wei,譚曉薇
Thatcher， Melvin P.,沙其敏
Theiss， Janet,戴真蘭
Theobald， Ulrich,田宇利
Théry， François,田執中
Thierrée， Blaise,白思杰
Thim， Michal,廷米賀
Thøgersen， Carsten Boyer,曹伯義
Thøgersen， Stig,曹詩弟
Thomas， Nicholas,唐寧思
Thome， Stephan,施益堅
Thompson， John,湯橋
Thompson， Paul,譚樸森
Thompson， Sandra,湯珊迪
Thonfeld， Christoph,陶克思
Thoraval， Joël,杜瑞樂
Thornber， Karen L.,唐麗園
Thote， Alain,杜德蘭
Thrasher， Alan R.,展艾倫
Thurston， Anne F.,石文安
Tian， Miao,田淼
Tian， Min,田民
Tian， Xiaofei,田曉菲
Ticozzi， Sergio,田英傑
Tiedemann， R. G.,狄德滿
Tien， H. Yuan,田心源
Tillman， Hoyt C.,田皓 / 田浩
Tillman， Margaret Mih,田梅
Ting， Caroline,丁小雨
Ting， Jen,丁仁
Ting， Jen-chieh,丁仁傑
Ting， Pang-hsin,丁邦新
Tischer， Jacob Friedemann,田雅各
Tiwald， Justin,田史丹
Tkacik， John,譚慎格
Toland， Poppy,陶麗萍
Toleno， Robban A.J.,杜若彬
Tong， Chee Kiong,唐志強
Tong， Enzheng,童恩正
Tong， Kin-woon,唐建垣
Tong， Shiqian,童詩倩
Tong， Te-kong,唐德剛
Tong， Yanqi,童燕齊
Tongtagorn， Chanokphorn,楊明玉
Torbert， Preston,圖伯特
Trapp， James,蒲華傑
Trappl， Richard,李夏德
Trauzettel， Rolf,陶德文
Travagnin， Stefania,史芬妮
Trombert， Eric,童丕
Tsai， Dylan W.T.,蔡維天
Tsai， Julius N.,蔡南亭
Tsai， Kathryn A.,蔡安妮
Tsai， Kellee S.,蔡欣怡
Tsai， Lily,蔡莉莉
,
Tsai， Shuling,蔡淑玲
Tsai， Suey-Ling,蔡穗玲
Tsai， Yen-zen,蔡彥仁
Tsai， Yi-chan,蔡宜展
Tsai， Yi-jia,蔡怡佳
Tsai， Ying-Chun,蔡英俊
Tsai， Yuan-Lin,蔡源林
Tsang， Michael Yat-him,曾逸謙
Tsang， Steve,曾銳生
Tsao， Feng-fu,曹逢甫
Tsao，Pen-yeh,曹本冶
Tschanz， Dietrich,詹富國
Tscharner， Eduard Horst von,常安爾
Tschepe， Alfred,彭亞伯
Tse， Justin K.H.,謝堅恆
Tseng， Chih-mien Adrian,曾稚棉
Tseng， Lillian Lan-Ying,曾藍瑩
Tseng， Tsui-Chi,曾垂祺
Tseng， Yu-chin,曾育勤
Tsien， Tsuen-Hsuin,錢存訓
Tsin， Michael,錢曾瑗
Tsomu， Yudru,金紅梅
Tsou， Tang,鄒讜
Tsu， Jing,石靜遠
Tsu， John B.,祖炳民
Tsui， Chung-hui,崔中慧
Tsui， Lik Hang Lincoln,徐力恆
Tsui， Winnie,徐瑋
Tsukamoto， Zenryū,塚本善隆
Tsuruzono， Yuki,鶴園裕基
Tu， Ching-I,涂經詒
Tu， Feng-en,涂豐恩
Tu，Lien-che,杜聯喆
Tu， Wei-ming,杜維明
Tucker， Nancy Bernkopf,唐耐心
Tulli， Antonella,圖莉
Tung， Hans H.,童涵浦
Turcsanyi， Richard,杜瑞奇
Turner， Karen,高道蘊
Twitchett， Denis C.,杜希德
Tyldesley， Esther,狄星
Tzeng， Ovid,曾志朗
,
U,
Übelhör， Monika,余蓓荷
Ulbinaite， Aurelija,吳莉雅
Underhill， Anne P.,文德安
Unger， Jonathan,安戈
Unschuld， Paul,文樹德
Upton， John Christopher,歐啟祥
Utz ， Christian,思想悟子
,
V,
Vacatello， Davide,呂布
Vala， Carsten T.,魏忠克
Valussi， Elena,阿琳娜
Vamos， Peter,王俊逸
Van Brakel， Jaap,柯靂平
Van Crevel， Maghiel,柯雷
Van Daele， Raphaël,戴若飛
Van de Ven， Hans J.,方德萬
Van den Brandt， J.,方立中
Van der Kuijp， Leonard W J,范德康
Van der Valk， M.,范可法
Van der Veer， Peter,范彼德
Van der Wees， Gerrit,韋傑理
Van Dyke， Paul A.,范岱克
Van Els， Paul,葉波
Van Ess， Hans,葉翰
Van Genechten， Edmund,方希聖
Van Gulik， Hans,高羅佩
Van Hecken， Joseph,賀歌南
Van Looy， Nathalie,羅珏
Van Ness， Peter,范乃思
Van Norden， Bryan,萬百安
Van Zoeren， Steven,范佐崙 / 范佐仁
Vance， Brigid,范莉潔
Vanden Bussche， Eric,萬德煦
Vandermeersch， Léon,汪德邁
Vanderstappen， Harrie A.,斯德本 / 范德本
Varsano， Paula M.,方葆珍
Vasil’ev， V. P.,王西里
Veg， Sebastian,魏簡
Venture， Olivier,風儀誠
Vercammen， Dan K. J.,費丹凝
Verchenko， Alla,韋艾蘭
Verellen， Franciscus,傅飛嵐
Verhaeren， Hubert Germain,惠澤霖
Vermander， Benoît,魏明德
Vermeer， Eduard B.,弗美爾
Vervoorn， Aat,文青雲
Vesterová， Barbora,巍白璧
Vetch， Hélène,魏普賢
Vetrov， Viatcheslav,思風
Vidmar， Matjaž,魏馬江
Vierthaler， Paul,李友仁
Vihan， Jan,魏宏澤
Villard， Florent,費南
Vinci， Renata,海風
Vinograd， Richard,文以誠
Vinogradov， Andrei,魏安褔
Virag， Curie,鄭貴利
Visser， Robin,魏若冰
Vissière， Arnold,微席葉
Vitiello， Giovanni,魏矚安
Vogel， Ezra F.,傅高義
Vogel， Hans Ulrich,傅漢思
Vogt， Nicholas,侯昱文
Volkov， Alexei,琅元
Volpp， Sophie,袁書菲 / 元蘇菲
Voskresensky， Dimitry Nikolaevich,華克生
Voss， Hinrich,傅恒昕
Vradiy， Sergey,傅樂吉
Vuilleumier， Victor,宇樂文
Vynckier， Henk,馮翰士
,
W,
Wachman， Alan,華安瀾
Wade， Geoff,韋傑夫
Wade， Thomas Francis,威妥瑪
Wädow， Gerd,魏道恒
Wagner， M. L.,魏瑪莎
Wagner， Rudolf G.,瓦格納
Waisova， Sarka Cabadova,白夏爾
Wakabayshi， Masahiro,若林正丈
Wakeman， Frederic Evans， Jr.,魏斐德
Wakin， Eric,魏肯
Walden， Lauren,勞倫
Walder， Andrew G.,魏昂德
Waldron， Arthur N.,林霨
Waley， Arthur,韋利
Waley-Cohen， Joanna,衛周安
Walker， Galal LeRoy,吳偉克
Walker， Richard M.,華樂勤
Waltner， Ann,王安
Walton， Linda,萬安玲
Wan， Ming,萬明
Wan， Sze-kar,溫司卡
Wang， Aihe,王愛和
Wang， Ay-ling,王璦玲
Wang， Ban,王斑
Wang， Bo,王博
Wang， C.H.,王靖獻
Wang， Camille,王芳
Wang， Chaohua,王超華
Wang， Chelsea Zi,王紫
Wang， Chenguang,王晨光
Wang， Chengzhi,王成志
Wang， Chi-chen,王際真
Wang， Chien-ch’uan,王見川
Wang， Ching-ju,王靜如
Wang， David Der-Wei,王德威
Wang， Di,王笛
Wang， Edward,王晴佳
Wang， Eugene Yuejin,汪悅進
Wang， Fan-sen,王汎森
Wang， Fei-ling,王飛凌
Wang， Feng,王豐
Wang， Fu-chang,王甫昌
Wang， George Chung,王中
Wang， Gungwu,王賡武
Wang， Haixia,汪海霞
Wang， Hongtu,王宏圖
Wang， Hongying,王紅纓
Wang， Hong-zen,王宏仁
Wang， Hsiu-huei,王秀惠
Wang， Hua,王華
Wang， Isabel,王艷君
Wang， Jessica Ching-sze,王清思
Wang， Jian,王堅
Wang， Jianwei,王建偉
Wang， Jiaosheng,王椒生
Wang， Jing,王瑾
Wang， Jing,王靜
Wang， Jiong,王炯
Wang， John C. Y.,王靖宇
Wang， Jong,王仲
Wang， Julie,王曉燕
Wang， Liming,王黎明
Wang， Li-jung,王俐容
Wang， Lingzhen,王玲珍
Wang， Liping,汪利平
Wang， Li-wen,王莉雯
Wang， May,樓佔梅
Wang， Meixiu,王美秀
Wang， Mingming,王銘銘
Wang， Ming-te,王明德
Wang， Nian-tzu,王念祖
Wang， Phillys T.,汪次昕
Wang， Q. Edward,王晴佳
Wang， Qing,王清
Wang， Ray,王韻
Wang， Richard,王崗
Wang， Sangui,王三貴
Wang， Shaoguang,王紹光
Wang， Shuofeng,王碩豐
Wang， Song-mu,王松木
Wang， Tch’ang-tche,王昌祉
Wang， Vincent Wei-Cheng,王維正
Wang， William S.Y.,王士元
Wang， Xiao-jue,王曉玨
Wang， Xiaoqiang,王小強
Wang， Xinyang,王心揚
Wang， Xueying,王雪迎
Wang， Yanjun Isabel,王艷君
Wang， Yeh-chien,王業鍵
Wang， Yi-chu,汪一駒
Wang， Yi-t’ung,王伊同
Wang， Ying,王迎
Wang， Yu-san,王育三
Wang， Zheng,王政
Wang， Zhengxu,王正緒
Wang， Zhicheng,王志誠
Wang， Zhusheng,王築生
Wang， Zichu,王子初
Wang， Zuoyue,王作躍
Wang-Riese， Xiaobing,王霄冰
Wank， David L.,王達偉
Ward， Julian,汪居廉
Wardega， Artur,萬德化
Ware， James R.,威厄
Warner， Ding Xiang,丁香
Wasserstrom， Jeffrey N.,華志建
Watson， Burton,華茲生
Watson， James L.,華琛  / 屈顺夫
Watson， Rubie S.,華如璧
Watt， James,屈志仁
Wawrytko， Sandra,華珊嘉
Weber， Anton,溫安東
Weber， Ralph,韋寧
Webster， Timothy,魏天煦
Wechsler， Howard,魏侯瑋
Wedell-Wedellsborg， Anne,魏安娜
Wei， Betty Peh-Ti,魏白蒂
Wei， Chun-juan Nancy,衛純娟
Wei， Karen T.,陳同麗
Wei， Lia,魏離雅
Wei， Shiyu Louisa,魏時煜
Wei， Yang,魏陽
Weidner， Marsha,魏盟夏
Weidner， Terry,魏德彰
Weigelin-Schwiedrzik， Susanne,魏格林
Weightman， Frances,魏特曼
Weil， Dror,魏卓生
Weiner， Benno,魏本岩
Weingarten， Oliver,韋禮文
Weinstein， John,吳文思
Weiss， Ruth,魏璐詩
Welch， Holmes,尉遲酣
Weld， Susan R.,羅鳳鳴
Wellens， Koenraad,楊魁明
Weller， Robert P.,魏樂博
Wells， Matthew,馬修
Welter， Albert,魏雅博
Wemheuer， Felix,文浩
Wen， Ming,文鳴
Wen， Shu-fan,溫書帆
Wen， Zheng,文錚
Weng， Tu-chien,翁獨健
Wenren， Jun,聞人軍
Wenzel， Christian,文哲
Werner， Sabine,魏莎彬
