,名字,姓,名,中文名,汉名,漢名,洋名又名,汉名又名,无调姓,无调名,生年,卒年,族裔,备注,加权计数,异文
2038,K'un-hua Ko,Ko,K'un-hua,戈鲲化,戈鲲化,戈鯤化,0,0,Ko, K'un-hua,0,0,0,0,20,
2036,Tomoo Kobayashi,Kobayashi,Tomoo,小林知生,小林知生,小林知生,0,0,Kobayashi, Tomoo,0,0,0,0,10,
2034,Livia Köhn,Kohn,Livia,柯恩,柯恩,柯恩,0,孔維雅,Kohn, Livia,0,0,0,0,10,
2035,Livia Kohn,Kohn,Livia,孔丽维,孔丽维,孔麗維,0,0,Kohn, Livia,0,0,0,0,10,
2033,Raimund Kolb,Kolb,Raimund,科爾博,科尔博,科爾博,0,0,Kolb, Raimund,0,0,0,0,10,
2032,Brigitte Kölla,Kölla,Brigitte,柯佩琪,柯佩琪,柯佩琪,0,0,Kolla, Brigitte,0,0,0,0,10,
2031,Josef Kolmaš,Kolmaš,Josef,高馬士,高马士,高馬士,0,0,Kolmas, Josef,0,0,0,0,10,
2030,Kazuchika Komai,Komai,Kazuchika,驹井和爱,驹井和爱,駒井和愛,0,0,Komai, Kazuchika,0,0,0,0,10,
2029,Louis Komjathy,Komjathy,Louis,康思奇,康思奇,康思奇,0,0,Komjathy, Louis,0,0,0,0,20,
2028,Srikanth Kondapalli,Kondapalli,Srikanth,谢钢,谢钢,謝鋼,0,0,Kondapalli, Srikanth,0,0,0,0,10,
2025,Kit-fan Kong,Kong,Kit-fan,江結芬,江结芬,江結芬,0,0,Kong, Kit-fan,0,0,0,0,10,
2027,Sin-sing Kong,Kong,Sin-sing,江先声,江先声,江先聲,0,0,Kong, Sin-sing,0,0,0,0,10,
2026,Shuyu Kong,Kong,Shuyu,孔書玉,孔书玉,孔書玉,0,0,Kong, Shuyu,0,0,0,0,10,
2024,Yeewan Koon,Koon,Yeewan,官綺雲,官绮云,官綺雲,0,0,Koon, Yeewan,0,0,0,0,10,
2023,Jekaterina Koort,Koort,Jekaterina,葛佳,葛佳,葛佳,0,0,Koort, Jekaterina,0,0,0,0,10,
2022,Akos Kopper,Kopper,Akos,高博雅,高博雅,高博雅,0,0,Kopper, Akos,0,0,0,0,10,
2021,Yoel Kornreich,Kornreich,Yoel,孔揚,孔扬,孔揚,0,0,Kornreich, Yoel,0,0,0,0,10,
2020,Stephan S. Kory,Kory,Stephan S.,柯思迪,柯思迪,柯思迪,0,0,Kory, Stephan S.,0,0,0,0,10,
2019,Artur Jan Koscianski,Koscianski,Artur Jan,葛亞瑟,葛亚瑟,葛亞瑟,0,0,Koscianski, Artur Jan,0,0,0,0,10,
2018,Nicholas Koss,Koss,Nicholas,康士林,康士林,康士林,0,0,Koss, Nicholas,0,0,0,0,10,
2017,Hermann Köster,Köster,Hermann,顧若愚,顾若愚,顧若愚,0, 顧成德,Koster, Hermann,0,0,0,0,10,
2016,Frank Kouwenhoven,Kouwenhoven,Frank,高文厚,高文厚,高文厚,0,0,Kouwenhoven, Frank,0,0,0,0,10,
3705,Jon Kowallis,Kowallis,Jon,寇致铭,寇致铭,寇致銘,0,0,Kowallis, Jon,0,0,0,0,10,Jon Eugene von Kowallis
2015,Voranong Kowitsthienchai,Kowitsthienchai,Voranong,陳美芝,陈美芝,陳美芝,0,0,Kowitsthienchai, Voranong,0,0,0,0,10,
2014,Fujio Koyama,Koyama,Fujio,小山富士夫,小山富士夫,小山富士夫,0,0,Koyama, Fujio,0,0,0,0,10,
2013,Ksenia Kozha,Kozha,Ksenia,謝尼婭,谢尼娅,謝尼婭,0,0,Kozha, Ksenia,0,0,0,0,10,
2012,Edward Kracke,Kracke,Edward,柯睿格,柯睿格,柯睿格,0,0,Kracke, Edward,0,0,0,0,20,
2011,Ruth Krader-Schlesinger,Krader-Schlesinger,Ruth,史蕾仙,史蕾仙,史蕾仙,0,0,Krader-Schlesinger, Ruth,0,0,0,0,10,
2010,Stefan Kramer,Kramer,Stefan,曠斯凡,旷斯凡,曠斯凡,0,0,Kramer, Stefan,0,0,0,0,10,
2009,Richard Kraus,Kraus,Richard,高乐,高乐,高樂,0,0,Kraus, Richard,0,0,0,0,20,
2008,Carsten Krause,Krause,Carsten,康易清,康易清,康易清,0,0,Krause, Carsten,0,0,0,0,10,
2007,Frank Kraushaar,Kraushaar,Frank,柯世浩,柯世浩,柯世浩,0,0,Kraushaar, Frank,0,0,0,0,10,
2006,Heinrich Kroes,Kroes,Heinrich,胡魯士,胡鲁士,胡魯士,0,0,Kroes, Heinrich,0,0,0,0,10,
2005,Teppo Kröger,Kröger,Teppo,柯泰柏,柯泰柏,柯泰柏,0,0,Kroger, Teppo,0,0,0,0,10,
2004,Eduard Kroker,Kroker,Eduard,羅度華,罗度华,羅度華,0,0,Kroker, Eduard,0,0,0,0,10,
2003,Paul W. Kroll,Kroll,Paul W.,柯睿,柯睿,柯睿,0,号慕白,Kroll, Paul W.,0,0,0,0,20,
2002,Frédéric Krumbein,Krumbein,Frédéric,孔鵬飛,孔鹏飞,孔鵬飛,0,0,Krumbein, Frederic,0,0,0,0,10,
3704,Vasili Mikhailovich Kryukov,Kryukov,Vasili Mikhailovich,刘华夏,刘华夏,劉華夏,0,0,Kryukov, Vasili Mikhailovich,0,0,0,0,10,Vassili Kryukov
2001,Michael V. Kryukov,Kryukov,Michael V.,刘克甫,刘克甫,劉克甫,0,0,Kryukov, Michael V.,0,0,0,0,20,
1999,Julian Ku,Ku,Julian,古舉倫,古举伦,古舉倫,0,0,Ku, Julian,0,0,0,0,10,
2000,Kun-hui Ku,Ku,Kun-hui,顧坤惠,顾坤惠,顧坤惠,0,0,Ku, Kun-hui,0,0,0,0,10,
1998,Ping-Yin Kuan,Kuan,Ping-Yin,關秉寅,关秉寅,關秉寅,0,0,Kuan, Ping-Yin,0,0,0,0,10,
1997,Chee-Wah Kuan,Kuan,Chee-Wah,關志華,关志华,關志華,0,0,Kuan, Chee-Wah,0,0,0,0,10,
1996,Wolfgang Kubin,Kubin,Wolfgang,顾彬,顾彬,顧彬,0,0,Kubin, Wolfgang,0,0,0,0,20,
1995,Cornelius C. Kubler,Kubler,Cornelius C.,顧百里,顾百里,顧百里,0,0,Kubler, Cornelius C.,0,0,0,0,10,
1994,Stanislaw Kuczera,Kuczera,Stanislaw,顧哲,顾哲,顧哲,0,0,Kuczera, Stanislaw,0,0,0,0,10,
1993,Jac Kuepers,Kuepers,Jac,柯博識,柯博识,柯博識,0,0,Kuepers, Jac,0,0,0,0,10,
1992,Dirk Kuhlmann,Kuhlmann,Dirk,顧迪康,顾迪康,顧迪康,0,0,Kuhlmann, Dirk,0,0,0,0,10,
3703,Philip Kuhn,Kuhn,Philip,孔飞力,孔飞力,孔飛力,Philip A. Kuhn,孔复礼,Kuhn, Philip,0,0,0,0,10,Philip Alden Kuhn
1991,Franz W. Kuhn,Kuhn,Franz W.,库恩,库恩,庫恩,0,0,Kuhn, Franz W.,0,0,0,0,10,
1990,P.N. Kuiper,Kuiper,P.N.,高柏A,高柏A,高柏A,0,0,Kuiper, P.N.,0,0,0,0,10,
1989,Dordzhi Kukeev,Kukeev,Dordzhi,道爾吉,道尔吉,道爾吉,0,0,Kukeev, Dordzhi,0,0,0,0,10,
1988,Daniel H. Kulp,Kulp,Daniel H.,葛学浦,葛学浦,葛學浦,0,0,Kulp, Daniel H.,0,0,0,0,20,
1987,Yukteshwar Kumar,Kumar,Yukteshwar,餘德爍,余德烁,餘德爍,0,0,Kumar, Yukteshwar,0,0,0,0,10,
1986,James Kai-sing Kung,Kung,James Kai-sing,龔啟聖,龚启圣,龔啟聖,0,0,Kung, James Kai-sing,0,0,0,0,10,
1985,Hui-I Kung,Kung,Hui-I,巩惠仪,巩惠仪,鞏惠儀,0,0,Kung, Hui-I,0,0,0,0,20,
1984,Hsiang-te Kung,Kung,Hsiang-te,孔祥德,孔祥德,孔祥德,0,0,Kung, Hsiang-te,0,0,0,0,10,
1983,Hans Küng,Küng,Hans,孔漢思,孔汉思,孔漢思,0,0,Kung, Hans,0,0,0,0,10,
1982,Leon Nelson Kunz,Kunz,Leon Nelson,王禮豪,王礼豪,王禮豪,0,0,Kunz, Leon Nelson,0,0,0,0,10,
1977,Cheng-tian Kuo,Kuo,Cheng-tian,郭承天,郭承天,郭承天,0,0,Kuo, Cheng-tian,0,0,0,0,10,
1980,Tai-chun Kuo,Kuo,Tai-chun,郭岱君,郭岱君,郭岱君,0,0,Kuo, Tai-chun,0,0,0,0,10,
1978,Li-ying Kuo,Kuo,Li-ying,郭丽英,郭丽英,郭麗英,0,0,Kuo, Li-ying,0,0,0,0,10,
1979,Ming-Sung Kuo,Kuo,Ming-Sung,郭銘松,郭铭松,郭銘松,0,0,Kuo, Ming-Sung,0,0,0,0,10,
1981,Ya-pei Kuo,Kuo,Ya-pei,郭亞佩,郭亚佩,郭亞佩,0,0,Kuo, Ya-pei,0,0,0,0,10,
3702,Chunghao Kuo,Kuo,Chunghao,郭忠豪,郭忠豪,郭忠豪,0,0,Kuo, Chunghao,0,0,0,0,10,Pio Kuo
1976,Peter Kupfer,Kupfer,Peter,柯彼德,柯彼德,柯彼德,0,0,Kupfer, Peter,0,0,0,0,10,
1975,Vladimir A. Kurdyumov,Kurdyumov,Vladimir A.,耿華,耿华,耿華,0,0,Kurdyumov, Vladimir A.,0,0,0,0,10,
3701,Shigehisa Kuriyama,Kuriyama,Shigehisa,栗山茂久,栗山茂久,慄山茂久,0,0,Kuriyama, Shigehisa,0,0,0,0,10,Shigehisa Kuriyama
1974,Joachim Kurtz,Kurtz,Joachim,顧有信,顾有信,顧有信,0,0,Kurtz, Joachim,0,0,0,0,10,
3700,Norman Kutcher,Kutcher,Norman,柯啟玄,柯启玄,柯啟玄,0,0,Kutcher, Norman,0,0,0,0,10,Norman Alan Kutcher
1973,Marina Kuznetsova-Fetisova,Kuznetsova-Fetisova,Marina,顧曼莉A,顾曼莉A,顧曼莉A,0,0,Kuznetsova-Fetisova, Marina,0,0,0,0,10,
1972,Ulug Kuzuoglu,Kuzuoglu,Ulug,孔思宇,孔思宇,孔思宇,0,0,Kuzuoglu, Ulug,0,0,0,0,10,
1971,SanSan Kwan,Kwan,SanSan,关珊珊,关珊珊,關珊珊,0,0,Kwan, SanSan,0,0,0,0,10,
1970,Hui Kian Kwee,Kwee,Hui Kian,郭慧娟,郭慧娟,郭慧娟,0,0,Kwee, Hui Kian,0,0,0,0,10,
1969,Theodore J. Kwok,Kwok,Theodore J.,郭存仁,郭存仁,郭存仁,0,0,Kwok, Theodore J.,0,0,0,0,20,
1968,Pui-lan Kwok,Kwok,Pui-lan,郭佩蘭,郭佩兰,郭佩蘭,0,0,Kwok,Pui-lan,0,0,0,0,10,
1967,D. W. Y. Kwok,Kwok,D. W. Y.,郭颖颐,郭颖颐,郭穎頤,0,0,Kwok, D. W. Y.,0,0,0,0,10,
1965,Anna Yee Ngan Kwong,Kwong,Anna Yee Ngan,鄺綺顏,邝绮颜,鄺綺顏,0,0,Kwong, Anna Yee Ngan,0,0,0,0,10,
1966,Julia Kwong,Kwong,Julia,邝泽倩,邝泽倩,鄺澤倩,0,0,Kwong, Julia,0,0,0,0,10,
1964,Béatrice L’Haridon,L’Haridon,Béatrice,羅逸東,罗逸东,羅逸東,0,0,L’Haridon, Beatrice,0,0,0,0,10,
1963,Lars Laamann,Laamann,Lars,劳曼,劳曼,勞曼,0,0,Laamann, Lars,0,0,0,0,10,
1962,Izabella Dorota Labedzka,Labedzka,Izabella Dorota,華小莉,华小莉,華小莉,0,0,Labedzka, Izabella Dorota,0,0,0,0,10,
1960,Michael Lackner,Lackner,Michael,郎宓榭,郎宓榭,郎宓榭,0,0,Lackner, Michael,0,0,0,0,10,
1961,Michael Lackner,Lackner,Michael,朗宓榭,朗宓榭,朗宓榭,0,0,Lackner, Michael,0,0,0,0,10,
1959,L. Ladany,Ladany,L.,勞達一,劳达一,勞達一,0,0,Ladany, L.,0,0,0,0,10,
1958,John Lagerwey,Lagerwey,John,劳格文,劳格文,勞格文,0,0,Lagerwey, John,0,0,0,0,20,
1950,Guolong Lai,Lai,Guolong,来国龙,来国龙,來國龍,0,0,Lai, Guolong,0,0,0,0,20,
1955,Pan-chiu Lai,Lai,Pan-chiu,賴品超,赖品超,賴品超,0,0,Lai, Pan-chiu,0,0,0,0,10,
1956,Swee Fo Lai,Lai,Swee Fo,赖瑞和,赖瑞和,賴瑞和,S. F. Lai,0,Lai, Swee Fo,0,0,0,0,10,
1951,James S. Lai,Lai,James S.,賴士宏,赖士宏,賴士宏,0,0,Lai, James S.,0,0,0,0,10,
3699,Karyn Lai,Lai,Karyn,賴蘊慧,赖蕴慧,賴蘊慧,0,0,Lai, Karyn,0,0,0,0,10,Karyn L. Lai
1957,Whalen Lai,Lai,Whalen,黎惠伦,黎惠伦,黎惠倫,0,0,Lai, Whalen,0,0,0,0,20,
1954,Ming-yan Lai,Lai,Ming-yan,黎明茵,黎明茵,黎明茵,0,0,Lai, Ming-yan,0,0,0,0,10,
1953,Ming-chiu Lai,Lai,Ming-chiu,黎明釗,黎明钊,黎明釗,0,0,Lai, Ming-chiu,0,0,0,0,10,
1948,Chi Kong Lai,Lai,Chi Kong,黎志剛,黎志刚,黎志剛,0,0,Lai, Chi Kong,0,0,0,0,10,
1949,Chi-tim Lai,Lai,Chi-tim,黎志添,黎志添,黎志添,0,0,Lai, Chi-tim,0,0,0,0,10,
1952,John T. P. Lai,Lai,John T. P.,黎子鵬,黎子鹏,黎子鵬,0,0,Lai, John T. P.,0,0,0,0,10,
1947,Kauko Laitinen,Laitinen,Kauko,高歌,高歌,高歌,0,0,Laitinen, Kauko,0,0,0,0,10,
1946,André Laliberté,Laliberté,André,安德瑞,安德瑞,安德瑞,0,0,Laliberte, Andre,0,0,0,0,10,
1940,Joseph S. C. Lam,Lam,Joseph S. C.,林萃青,林萃青,林萃青,0,0,Lam, Joseph S. C.,0,0,0,0,20,
1944,Tong Lam,Lam,Tong,林東,林东,林東,0,0,Lam, Tong,0,0,0,0,10,
1941,Lap Lam,Lam,Lap,林立,林立,林立,0,0,Lam, Lap,0,0,0,0,10,
1942,Ling Hon Lam,Lam,Ling Hon,林凌瀚,林凌瀚,林凌瀚,0,0,Lam, Ling Hon,0,0,0,0,10,
1938,Anthony S. K. Lam,Lam,Anthony S. K.,林瑞琪,林瑞琪,林瑞琪,0,0,Lam, Anthony S. K.,0,0,0,0,10,
1945,Wing-Keung Lam,Lam,Wing-Keung,林永強,林永强,林永強,0,0,Lam, Wing-Keung,0,0,0,0,10,
1937,Adam Lam,Lam,Adam,林勇,林勇,林勇,0,0,Lam, Adam,0,0,0,0,10,
1939,Jason Tsz Shun Lam,Lam,Jason Tsz Shun,林子淳,林子淳,林子淳,0,0,Lam, Jason Tsz Shun,0,0,0,0,10,
1943,Ruby Yuan-chu Lam,Lam,Ruby Yuan-chu,刘元珠,刘元珠,劉元珠,0,0,Lam, Ruby Yuan-chu,0,0,0,0,10,
1936,Harry Jerome Lamley,Lamley,Harry Jerome,藍厚理,蓝厚理,藍厚理,0,0,Lamley, Harry Jerome,0,0,0,0,10,
1935,Christian Lamouroux,Lamouroux,Christian,蓝克利,蓝克利,藍克利,0,0,Lamouroux, Christian,0,0,0,0,20,
1934,Evan Lampe,Lampe,Evan,藍培,蓝培,藍培,0,0,Lampe, Evan,0,0,0,0,10,
1933,Lutgard Lams,Lams,Lutgard,藍露潔,蓝露洁,藍露潔,0,0,Lams, Lutgard,0,0,0,0,10,
1932,Douglas Lancashire,Lancashire,Douglas,蓝克实,蓝克实,藍克實,0,0,Lancashire, Douglas,0,0,0,0,20,
1931,James R. Landers,Landers,James R.,藍瞻梅,蓝瞻梅,藍瞻梅,0,0,Landers, James R.,0,0,0,0,10,
1930,Pierre F. Landry,Landry,Pierre F.,李磊,李磊,李磊,0,0,Landry, Pierre F.,0,0,0,0,10,
1929,Isabelle Landry-Deron,Landry-Deron,Isabelle,藍莉,蓝莉,藍莉,0,0,Landry-Deron, Isabelle,0,0,0,0,10,
1928,Graeme Lang,Lang,Graeme,梁景文,梁景文,梁景文,0,0,Lang, Graeme,0,0,0,0,10,
1927,John D. Langlois,Langlois,John D.,蓝德彰,蓝德彰,藍德彰,0,0,Langlois, John D.,0,0,0,0,20,
1926,Marc Lanteigne,Lanteigne,Marc,蘭馬克,兰马克,蘭馬克,0,0,Lanteigne, Marc,0,0,0,0,10,
1925,Sze-Kwang Lao,Lao,Sze-Kwang,勞思光,劳思光,勞思光,0,0,Lao, Sze-Kwang,0,0,0,0,10,
1924,Randy LaPolla,LaPolla,Randy,羅仁地,罗仁地,羅仁地,0,0,LaPolla, Randy,0,0,0,0,10,
1923,Wendy Larson,Larson,Wendy,文棣,文棣,文棣,0,0,Larson, Wendy,0,0,0,0,20,
1922,Diana Lary,Lary,Diana,戴安娜,戴安娜,戴安娜,0,0,Lary, Diana,0,0,0,0,10,
1921,Kenneth S. Latourette,Latourette,Kenneth S.,赖德烈,赖德烈,賴德烈,0,0,Latourette, Kenneth S.,0,0,0,0,20,
3698,D. C . Lau,Lau,D. C .,刘殿爵,刘殿爵,劉殿爵,0,0,Lau,D. C .,1921,2010,中国香港,0,13,D.C. Lau
1918,Joseph S. M. Lau,Lau,Joseph S. M.,刘绍铭,刘绍铭,劉紹銘,0,0,Lau, Joseph S. M.,0,0,0,0,20,
1920,Lawrence Y. K. Lau,Lau,Lawrence Y. K.,劉宇光,刘宇光,劉宇光,0,0,Lau, Lawrence Y. K.,0,0,0,0,10,
1917,Frederick Lau,Lau,Frederick,刘长江,刘长江,劉長江,0,0,Lau, Frederick,0,0,0,0,20,
1919,Lawrence J. Lau,Lau,Lawrence J.,劉遵義,刘遵义,劉遵義,0,0,Lau, Lawrence J.,0,0,0,0,10,
1916,Berthold Laufer,Laufer,Berthold,劳费尔,劳费尔,勞費爾,0,0,Laufer, Berthold,0,0,0,0,20,
1915,Charles A. Laughlin,Laughlin,Charles A.,羅褔林,罗褔林,羅褔林,0,0,Laughlin, Charles A.,0,0,0,0,10,
1914,Marie Laureillard,Laureillard,Marie,羅蕾雅,罗蕾雅,羅蕾雅,0,0,Laureillard, Marie,0,0,0,0,10,
1913,L. Lauwers,Lauwers,L.,郎衛師,郎卫师,郎衛師,0,0,Lauwers, L.,0,0,0,0,10,
1912,Alessandra Cristina Lavagnino,Lavagnino,Alessandra Cristina,蘭珊德,兰珊德,蘭珊德,0,0,Lavagnino, Alessandra Cristina,0,0,0,0,10,
1911,William Lavely,Lavely,William,雷伟立,雷伟立,雷偉立,0,0,Lavely, William,0,0,0,0,10,
1910,Maja Lavrač,Lavrač,Maja,瑪雅,玛雅,瑪雅,0,0,Lavrac, Maja,0,0,0,0,10,
1909,Bo Lawergren,Lawergren,Bo,劳镈,劳镈,勞鎛,0,0,Lawergren, Bo,0,0,0,0,20,
1908,Joseph D. Lawson,Lawson,Joseph D.,罗周,罗周,羅周,0,0,Lawson, Joseph D.,0,0,0,0,10,
1907,Thomas Lawton,Lawton,Thomas,罗覃,罗覃,羅覃,0,0,Lawton, Thomas,0,0,0,0,20,
1906,Marco Lazzarotti,Lazzarotti,Marco,李克A,李克A,李克A,0,0,Lazzarotti, Marco,0,0,0,0,10,
1905,Angelo S. Lazzarotto,Lazzarotto,Angelo S.,梁作祿,梁作禄,梁作祿,0,0,Lazzarotto, Angelo S.,0,0,0,0,10,
3697,Charles Le Blanc,Le Blanc,Charles,白光華,白光华,白光華,0,0,Le Blanc, Charles,0,0,0,0,10,Charles Le Blanc
1904,Eugenia Lean,Lean,Eugenia,林郁沁,林郁沁,林鬱沁,0,0,Lean, Eugenia,0,0,0,0,20,
1903,Frédéric-Vincent Lebbe,Lebbe,Frédéric-Vincent,雷鳴遠,雷鸣远,雷鳴遠,0,0,Lebbe, Frederic-Vincent,0,0,0,0,10,
1902,Hanno Lecher,Lecher,Hanno,雷哈諾,雷哈诺,雷哈諾,0,0,Lecher, Hanno,0,0,0,0,10,
3696,Lothar Ledderose,Ledderose,Lothar,雷德侯,雷德侯,雷德侯,0,0,Ledderose, Lothar,0,0,0,0,10,Lothar Ledderose
1901,Lothar Ledderose,Ledderose,Lothar,雷德候,雷德候,雷德候,0,0,Ledderose, Lothar,0,0,0,0,10,
1880,Mabel Lee,Lee,Mabel,陈顺妍,陈顺妍,陳順妍,0,0,Lee, Mabel,0,0,0,0,10,
1859,An-ru Lee,Lee,An-ru,李安如,李安如,李安如,0,0,Lee, An-ru,0,0,0,0,10,
1886,Pauline Lee,Lee,Pauline,李博玲,李博玲,李博玲,0,0,Lee, Pauline,0,0,0,0,10,
1860,Cheuk Yin Lee,Lee,Cheuk Yin,李焯然,李焯然,李焯然,0,0,Lee, Cheuk Yin,0,0,0,0,10,
1889,Seung-joon Lee,Lee,Seung-joon,李丞浚,李丞浚,李丞浚,0,0,Lee, Seung-joon,0,0,0,0,10,
1893,Taling Lee,Lee,Taling,李大陵,李大陵,李大陵,0,0,Lee, Taling,0,0,0,0,10,
1864,Dong Seong Lee,Lee,Dong Seong,李東星,李东星,李東星,0,0,Lee, Dong Seong,0,0,0,0,10,
1865,Fong-mao Lee,Lee,Fong-mao,李豐楙,李丰楙,李豐楙,0,0,Lee, Fong-mao,0,0,0,0,10,
1878,Kwai Sang Lee,Lee,Kwai Sang,李貴生,李贵生,李貴生,0,0,Lee, Kwai Sang,0,0,0,0,10,
1867,Haiyan Lee,Lee,Haiyan,李海燕,李海燕,李海燕,0,0,Lee, Haiyan,0,0,0,0,20,
1894,Thomas H.C. Lee,Lee,Thomas H.C.,李弘祺,李弘祺,李弘祺,0,0,Lee, Thomas H.C.,0,0,0,0,20,
1869,Hong Yung Lee,Lee,Hong Yung,李鸿永,李鸿永,李鴻永,0,0,Lee, Hong Yung,0,0,0,0,10,
1871,Hwa-Wei Lee,Lee,Hwa-Wei,李华伟,李华伟,李華偉,0,0,Lee, Hwa-Wei,0,0,0,0,20,
1870,Huey-ling Lee,Lee,Huey-ling,李慧玲,李慧玲,李慧玲,0,0,Lee, Huey-ling,0,0,0,0,10,
1877,Kar-shui Lee,Lee,Kar-shui,李家樹,李家树,李家樹,0,0,Lee, Kar-shui,0,0,0,0,10,
1861,Chin-Chuan Lee,Lee,Chin-Chuan,李金銓,李金铨,李金銓,0,0,Lee, Chin-Chuan,0,0,0,0,10,
1874,Jinok Lee,Lee,Jinok,李晉沃,李晋沃,李晉沃,0,0,Lee, Jinok,0,0,0,0,10,
1866,Gyungwon Lee,Lee,Gyungwon,李京源,李京源,李京源,0,0,Lee, Gyungwon,0,0,0,0,10,
1887,Peter K.H. Lee,Lee,Peter K.H.,李景雄,李景雄,李景雄,0,0,Lee, Peter K.H.,0,0,0,0,10,
1862,Ching Kwan Lee,Lee,Ching Kwan,李静君,李静君,李靜君,0,0,Lee, Ching Kwan,0,0,0,0,20,
1884,Nae-young Lee,Lee,Nae-young,李來榮,李来荣,李來榮,0,0,Lee, Nae-young,0,0,0,0,10,
1898,Yoon Kyong Lee,Lee,Yoon Kyong,李倫京,李伦京,李倫京,0,0,Lee, Yoon Kyong,0,0,0,0,10,
1882,Mei-Yen Lee,Lee,Mei-Yen,李美燕,李美燕,李美燕,0,0,Lee, Mei-Yen,0,0,0,0,10,
1883,Ming-huei Lee,Lee,Ming-huei,李明輝,李明辉,李明輝,0,0,Lee, Ming-huei,0,0,0,0,10,
1885,Oliver M. Lee,Lee,Oliver M.,李明心,李明心,李明心,0,0,Lee, Oliver M.,0,0,0,0,10,
3694,Leo Ou-fan Lee,Lee,Leo Ou-fan,李欧梵,李欧梵,李歐梵,0,0,Lee, Leo Ou-fan,0,0,0,0,10,Leo Ou-Fan Lee
1888,Pui-Yin Vivian Lee,Lee,Pui-Yin Vivian,李佩然,李佩然,李佩然,0,0,Lee, Pui-Yin Vivian,0,0,0,0,10,
1875,John Lee,Lee,John,李若善,李若善,李若善,0,0,Lee, John,0,0,0,0,20,
1891,Shi-rong Lee,Lee,Shi-rong,李世蓉,李世蓉,李世蓉,0,0,Lee, Shi-rong,0,0,0,0,10,
1892,Sukhee Lee,Lee,Sukhee,李苏姬,李苏姬,李蘇姬,0,0,Lee, Sukhee,0,0,0,0,20,
1863,Deung Yearn Lee,Lee,Deung Yearn,李騰淵,李腾渊,李騰淵,0,0,Lee, Deung Yearn,0,0,0,0,10,
1868,Hau L. Lee,Lee,Hau L.,李效良,李效良,李效良,0,0,Lee, Hau L.,0,0,0,0,10,
1876,Joseph Tse-Hei Lee,Lee,Joseph Tse-Hei,李榭熙,李榭熙,李榭熙,0,0,Lee, Joseph Tse-Hei,0,0,0,0,10,
1890,Sherman E. Lee,Lee,Sherman E.,李雪曼,李雪曼,李雪曼,0,0,Lee, Sherman E.,0,0,0,0,20,
1897,Yenyi Lee,Lee,Yenyi,李彥儀,李彦仪,李彥儀,0,0,Lee, Yenyi,0,0,0,0,10,
1872,I-yun Lee,Lee,I-yun,李衣雲,李衣云,李衣雲,0,0,Lee, I-yun,0,0,0,0,10,
1900,Yu-chen Lee,Lee,Yu-chen,李玉珍,李玉珍,李玉珍,0,0,Lee, Yu-chen,0,0,0,0,10,
1858,Ann Lee,Lee,Ann,李淯,李淯,李淯,0,0,Lee, Ann,0,0,0,0,10,
3695,Yokshiu F Lee,Lee,Yokshiu F,李煜绍,李煜绍,李煜紹,0,0,Lee, Yokshiu F,0,0,0,0,10,Yokshiu F. Lee
1899,Yoonkyung Lee,Lee,Yoonkyung,李允卿,李允卿,李允卿,0,0,Lee, Yoonkyung,0,0,0,0,10,
1873,Jen-der Lee,Lee,Jen-der,李貞德,李贞德,李貞德,0,0,Lee, Jen-der,0,0,0,0,10,
3693,James Lee,Lee,James,李中清,李中清,李中清,0,0,Lee, James,0,0,0,0,10,James Z. Lee
1895,Tong Soon Lee,Lee,Tong Soon,李忠顺,李忠顺,李忠順,0,0,Lee, Tong Soon,0,0,0,0,20,
1896,Tsonghan Lee,Lee,Tsonghan,李宗翰,李宗翰,李宗翰,0,0,Lee, Tsonghan,0,0,0,0,20,
1881,Mah Ngee Lee,Lee,Mah Ngee,呂瑪莉,吕玛莉,呂瑪莉,0,0,Lee, Mah Ngee,0,0,0,0,10,
1879,Lily Xiao Hong Lee,Lee,Lily Xiao Hong,蕭虹,萧虹,蕭虹,0,0,Lee, Lily Xiao Hong,0,0,0,0,10,
1857,Leopold Leeb,Leeb,Leopold,雷立柏,雷立柏,雷立柏,0,0,Leeb, Leopold,0,0,0,0,20,
1856,Jean Lefeuvre,Lefeuvre,Jean,雷煥章,雷焕章,雷煥章,0,0,Lefeuvre, Jean,0,0,0,0,10,
1853,James Legge,Legge,James,理雅格,理雅格,理雅格,0,0,Legge, James,0,0,0,0,10,
1854,James Legge,Legge,James,理雅各布,理雅各布,理雅各布,0,0,Legge,James,1815,1897,英国,传教士,12,
1855,James Legge,Legge,James,理亚各,理亚各,理亞各,0,0,Legge, James,0,0,0,0,10,
1852,Georg Lehner,Lehner,Georg,雷喬治,雷乔治,雷喬治,0,0,Lehner, Georg,0,0,0,0,10,
1848,Beatrice Bi-qi Lei,Lei,Beatrice Bi-qi,雷碧琦,雷碧琦,雷碧琦,0,0,Lei, Beatrice Bi-qi,0,0,0,0,10,
1849,Daphne P. Lei,Lei,Daphne P.,雷碧瑋,雷碧玮,雷碧瑋,0,0,Lei, Daphne P.,0,0,0,0,10,
1851,Shaohua Lei,Lei,Shaohua,雷少华,雷少华,雷少華,0,0,Lei, Shaohua,0,0,0,0,10,
1850,Sean Hsiang-lin Lei,Lei,Sean Hsiang-lin,雷祥麟,雷祥麟,雷祥麟,0,0,Lei, Sean Hsiang-lin,0,0,0,0,10,
